,zpid,price,priceLabel,beds,baths,area,statusType,statusText,isFavorite,isUserClaimingOwner,isUserConfirmedClaim,imgSrc,hasImage,visited,listingType,shouldShowZestimateAsPrice,detailUrl,pgapt,sgapt,has3DModel,hasVideo,isHomeRec,address,info3String,info1String,brokerName,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,availabilityDate,timeOnZillow,latLong_latitude,latLong_longitude,variableData_type,variableData_text,variableData_data_isFresh,hdpData_homeInfo_zpid,hdpData_homeInfo_zipcode,hdpData_homeInfo_city,hdpData_homeInfo_state,hdpData_homeInfo_latitude,hdpData_homeInfo_longitude,hdpData_homeInfo_price,hdpData_homeInfo_datePriceChanged,hdpData_homeInfo_bathrooms,hdpData_homeInfo_bedrooms,hdpData_homeInfo_livingArea,hdpData_homeInfo_homeType,hdpData_homeInfo_homeStatus,hdpData_homeInfo_daysOnZillow,hdpData_homeInfo_isFeatured,hdpData_homeInfo_shouldHighlight,hdpData_homeInfo_zestimate,hdpData_homeInfo_rentZestimate,hdpData_homeInfo_listing_sub_type_is_FSBA,hdpData_homeInfo_priceReduction,hdpData_homeInfo_isUnmappable,hdpData_homeInfo_isPreforeclosureAuction,hdpData_homeInfo_homeStatusForHDP,hdpData_homeInfo_priceForHDP,hdpData_homeInfo_priceChange,hdpData_homeInfo_isNonOwnerOccupied,hdpData_homeInfo_isPremierBuilder,hdpData_homeInfo_isZillowOwned,hdpData_homeInfo_currency,hdpData_homeInfo_country,hdpData_homeInfo_taxAssessedValue,hdpData_homeInfo_lotAreaValue,hdpData_homeInfo_lotAreaUnit,hdpData_homeInfo_listing_sub_type_is_openHouse,hdpData_homeInfo_listing_sub_type_is_comingSoon,hdpData_homeInfo_openHouse,hdpData_homeInfo_open_house_info_open_house_showing,variableData,hdpData_homeInfo_listing_sub_type_is_newHome,hdpData_homeInfo_newConstructionType,hdpData_homeInfo_videoCount,communityName,isPropertyResultCDP,style,isCdpResult,unitCount,hdpData_homeInfo_group_type,hdpData_homeInfo_priceSuffix,hdpData_homeInfo_providerListingID,hdpData_homeInfo_unit,hdpData_homeInfo_listing_sub_type_is_bankOwned,schools_rating,school_district,num_stories,year_built,year_renovated,sq_ft_finished,total_sq_ft,lot_sq_ft,taxable_land_value,taxable_improvement_value,county_name,basement_information_BASEMENT_SQUARE_FEET,basement_information_BASEMENT_FINISH_CODE,basement_information_BASEMENT_TYPE_CODE,bathroom_information_FULL_BATHS,bathroom_information_HALF_BATHS,heating_&_cooling_HEATING_TYPE_CODE,room_information_TOTAL_ROOMS,exterior_information_CONDITION_CODE,exterior_information_STYLE_CODE,exterior_information_CONSTRUCTION_TYPE_CODE,exterior_information_BUILDING_QUALITY_CODE,exterior_information_EXTERIOR_WALL_CODE,exterior_information_ROOF_COVER_CODE,exterior_information_ROOF_TYPE_CODE,exterior_information_BUILDING_CODE,property_information_SUBDIVISION_NAME,property_information_LIVING_SQUARE_FEET,property_information_GROUND_FLOOR_SQUARE_FEET,property_information_BUILDING_SQUARE_FEET,property_information_STORIES_NUMBER,property_information_STORIES_CODE,property_information_LEGAL_DESCRIPTION,parking_&_garage_information_PARKING_TYPE,parking_&_garage_information_GARAGE_PARKING_SQUARE_FEET,parking_&_garage_information_GARAGE_CODE,lot_information_NUMBER_OF_BUILDINGS,lot_information_LAND_SQUARE_FOOTAGE,lot_information_LEGAL_LOT_NUMBER,lot_information_LEGAL_BLOCK_NUMBER,lot_information_MUNICIPALITY_NAME,lot_information_ACRES,lot_information_COUNTY_USE_DESCRIPTION,assessor_information_ASSESSED_YEAR,assessor_information_TAX_AREA,heating_&_cooling_AIR_CONDITIONING_CODE,fireplace_information_FIREPLACE_INDICATOR,property_information_ADJUSTED_GROSS_SQUARE_FEET,parking_&_garage_information_PARKING_SPACES,lot_information_ZONING_CODE,lot_information_STATE_USE_DESCRIPTION,bathroom_information_THREE_QUARTERS_BATHS,fireplace_information_NUMBER_OF_FIREPLACES,location_information_LOCATION_INFLUENCE_CODE,fireplace_information_FIREPLACE_TYPE_CODE,exterior_information_BUILDING_IMPROVEMENT_CODE,pool_information_POOL_CODE,pool_information_POOL_INDICATOR,lot_information_DEPTH_FOOTAGE,lot_information_FRONT_FOOTAGE,bathroom_information_BATH_FIXTURES,heating_&_cooling_FUEL_CODE,property_information_GROSS_SQUARE_FEET,utility_information_UTILITIES_CODE,property_information_SA_LGL_DSCRPTN,property_information_SA_CONSTRUCTION_CODE,property_information_SA_HEATING_COOLING,property_information_SA_FIREPLACE_CODE,property_information_SA_GARAGE_CARPORT,property_information_SA_NBR_UNITS,exterior_information_FOUNDATION_CODE,utility_information_SEWER_CODE,utility_information_WATER_CODE
10,13220722,"$679,000",$679K,3.0,2.0,1284.0,FOR_SALE,Coming soon,False,False,False,https://photos.zillowstatic.com/fp/1c26ee7213c6af111e24f5b950ff66c1-p_e.jpg,True,False,,False,/homedetails/1430-Kennedy-Ave-Louisville-CO-80027/13220722_zpid/,ComingSoon,Coming Soon,False,False,False,1430 Kennedy Ave Louisville CO 80027,https://photos.zillowstatic.com/fp/9c99c1ca6093dad43ed6b82abecf9a71-zillow_web_inf_14.jpg,MLS ID #985832,The Colorado RE Group LLC,True,False,False,,263759189,39.98416,-105.15999,OPEN_HOUSE,Open: Sat. 12-2pm,,13220722,80027,Louisville,CO,39.98416,-105.15999,679000.0,,2.0,3.0,1284.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,,,,False,False,FOR_SALE,679000.0,,True,False,False,USD,USA,422800.0,6969.6,sqft,True,True,4/29 12-2pm,"[{'open_house_start': 1682794800000, 'open_house_end': 1682802000000}]",,,,,,,,,,,,,,,7.0,Boulder Valley Re 2 School District,,1979.0,1979.0,1284.0,1284.0,6818.0,20648.0,8736.0,Boulder County,432,Finished,Finished,1,1,Forced Air,5,Average,Split Level,Frame,Average,Frame Wood,,,Single Family,HILLSBOROUGH WEST 1,"1,284",852,"1,644",,,LOT 46 BLK 4 HILLSBOROUGH WEST 1,Attached Garage,360,Attached,1,"6,818",46,4,LOUISVILLE,0.1565,1 FAMILY RESID,2022,RE2-LSVL-UDFC-LOFD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,13176469,"$1,225,000",$1.23M,3.0,2.0,1562.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/0fef5b1474d3c5eba351264f089a7ba3-p_e.jpg,True,False,,False,/homedetails/1102-Portland-Pl-Boulder-CO-80304/13176469_zpid/,ForSale,For Sale (Broker),False,False,False,1102 Portland Pl Boulder CO 80304,https://photos.zillowstatic.com/fp/9c99c1ca6093dad43ed6b82abecf9a71-zillow_web_inf_14.jpg,MLS ID #985811,Compass - Boulder,True,False,False,,270319322,40.02306,-105.28368,,,,13176469,80304,Boulder,CO,40.02306,-105.28368,1225000.0,,2.0,3.0,1562.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,,True,,False,False,FOR_SALE,1225000.0,,True,False,False,USD,USA,943600.0,4356.0,sqft,,,,,,,,,,,,,,,,,,,6.0,Boulder Valley Re 2 School District,,1902.0,1975.0,1154.0,1154.0,4515.0,43401.0,10839.0,Boulder County,,,,2,,Forced Air,5,Average,,Frame,Average,Frame Wood,Asphalt,Asphalt,Duplex/Triplex,,"1,154",770,"1,154",,Multi-Level,TRACT 273 BOULDER 25-1N-71,,,,1,"4,515",,,BOULDER,0.1037,DUPLEX/TRIPLEX,2022,RE2-BLDR-NCWD-UDFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,249283576,"$699,000",$699K,2.0,2.0,2460.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/a4994ef2a09e0e524b47d447f4a069e0-p_e.jpg,True,False,,False,/homedetails/13178-Sandstone-Cir-Broomfield-CO-80021/249283576_zpid/,ForSale,For Sale (Broker),False,False,False,13178 Sandstone Cir Broomfield CO 80021,https://photos.zillowstatic.com/fp/8dd1dd7033ea7ca8cc1a403da3dafc72-zillow_web_inf_14.jpg,MLS ID #8820632,RE/MAX PROFESSIONALS,True,False,False,,274516893,39.891235,-105.14508,,,,249283576,80021,Broomfield,CO,39.891235,-105.14508,699000.0,,2.0,2.0,2460.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,699003.0,2728.0,True,,False,False,FOR_SALE,699000.0,,True,False,False,USD,USA,468540.0,5227.2,sqft,,,,,,,,,,,,,,,,,,,6.3,Jefferson County R-1 School District,,2019.0,,1543.0,1543.0,5151.0,7990.0,24570.0,Jefferson County,917,,Unfinished,2,,Forced Air Gas,,Average,Ranch,,,Frame Brick,Asphalt,Asphalt,Ranch,GREAT WESTERN PARK FILING 4 REP L,"1,543",,"2,460",,,SUBD: GREAT WESTERN PARK FILING NO 4 REPLAT L LOT: 2 BLOCK: 2 S: 08 T: 2S R: 69W,Attached Garage,,Attached,1,"5,151",2,2,JEFFERSON,0.1183,RESIDENTIAL SINGLE FAMILY,2022,GWP MD 2 APEX,Central,,"2,460",4,PUD,SINGLE FAM RES IMPS,,,,,,,,,,,,,,,,,,,,,,
13,67149184,"$1,195,000",$1.20M,3.0,3.0,2159.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/d877c4c09c9d2772c2dc01ae267349b6-p_e.jpg,True,False,,False,/homedetails/2979-Thunder-Lake-Cir-Lafayette-CO-80026/67149184_zpid/,ForSale,For Sale (Broker),True,False,False,2979 Thunder Lake Cir Lafayette CO 80026,https://photos.zillowstatic.com/fp/9c99c1ca6093dad43ed6b82abecf9a71-zillow_web_inf_14.jpg,MLS ID #985799,Live West Realty,True,False,False,,275346052,40.005848,-105.13225,3D_HOME,3D Tour,,67149184,80026,Lafayette,CO,40.005848,-105.13225,1195000.0,,3.0,3.0,2159.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,,True,,False,False,FOR_SALE,1195000.0,,True,False,False,USD,USA,832900.0,7405.2,sqft,,,,,,,,,,,,,,,,,,,6.7,Boulder Valley Re 2 School District,,2004.0,2004.0,2953.0,2953.0,7429.0,12934.0,44953.0,Boulder County,"1,242",,Unfinished,2,1,Forced Air,8,Good,,Frame,Good,Frame Wood,Asphalt,Asphalt,Single Family,INDIAN PEAKS FLG 16,"2,953","1,936","4,919",,2 Plus,LOT 15 BLK 2 INDIAN PEAKS FLG 16,Attached Garage,724,Attached,1,"7,429",15,2,LAFAYETTE,0.1705,1 FAMILY RESID,2022,RE2-LAF-UDFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,13183310,"$3,900,000",$3.90M,4.0,3.0,2579.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/c4e2b022cdb03e187f1a28461d0d5a4e-p_e.jpg,True,False,,False,/homedetails/1500-Sunset-Blvd-Boulder-CO-80304/13183310_zpid/,ForSale,For Sale (Broker),True,False,False,1500 Sunset Blvd Boulder CO 80304,https://photos.zillowstatic.com/fp/9c99c1ca6093dad43ed6b82abecf9a71-zillow_web_inf_14.jpg,MLS ID #985792,Kearney Realty,True,False,False,,280505713,40.023224,-105.27728,3D_HOME,3D Tour,,13183310,80304,Boulder,CO,40.023224,-105.27728,3900000.0,,3.0,4.0,2579.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,,True,,False,False,FOR_SALE,3900000.0,,True,False,False,USD,USA,1572100.0,0.27999999999999997,acres,,,,,,,,,,,,,,,,,,,6.0,Boulder Valley Re 2 School District,,1950.0,1962.0,2579.0,2579.0,12113.0,72558.0,36703.0,Boulder County,,,,2,,Forced Air,8,Good,,Frame,Good,Frame Wood,,,Single Family,SUNSET HILL,"2,579","2,089","3,019",,2 Plus,LOT 14 BLK 1 SUNSET HILL,Attached Garage,440,Attached,1,"12,113",14,1,BOULDER,0.2781,1 FAMILY RESID,2022,RE2-BLDR-NCWD-UDFC,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
15,13188619,"$1,350,000",$1.35M,4.0,2.0,2071.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/3ff93e9f878eb818a1bf3592691452a1-p_e.jpg,True,False,,False,/homedetails/1093-Yale-Cir-Boulder-CO-80305/13188619_zpid/,ForSale,For Sale (Broker),False,False,False,1093 Yale Cir Boulder CO 80305,https://photos.zillowstatic.com/fp/9c99c1ca6093dad43ed6b82abecf9a71-zillow_web_inf_14.jpg,MLS ID #985787,HomeSmart Realty,True,False,False,,284066058,39.979904,-105.25124,OPEN_HOUSE,Open: Sun. 12-3pm,,13188619,80305,Boulder,CO,39.979904,-105.25124,1350000.0,,2.0,4.0,2071.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,,True,,False,False,FOR_SALE,1350000.0,,True,False,False,USD,USA,1024500.0,8276.4,sqft,True,,Sun. 12-3pm,"[{'open_house_start': 1682276400000, 'open_house_end': 1682287200000}]",,,,,,,,,,,,,,,8.3,Boulder Valley Re 2 School District,,1966.0,1995.0,2071.0,2071.0,8266.0,49109.0,22094.0,Boulder County,756,Finished,Finished,2,,Hot Water,10,Average,Split Level,Masonry,Average,Brick Veneer,Asphalt,Asphalt,Single Family,TABLE MESA 1,"2,071","1,315","2,596",,,LOT 23 BLK 17 TABLE MESA 1,Attached Garage,525,Attached,1,"8,266",23,17,BOULDER,0.1898,1 FAMILY RESID,2022,RE2-BLDR-NCWD-UDFC,Evaporative,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,13244528,"$1,625,000",$1.63M,5.0,6.0,5114.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/53fd8dfdc923a87cee1fa4abc4aef1d2-p_e.jpg,True,False,,False,/homedetails/740-E-Heartstrong-St-Superior-CO-80027/13244528_zpid/,ForSale,For Sale (Broker),False,False,False,740 E Heartstrong St Superior CO 80027,https://photos.zillowstatic.com/fp/9c99c1ca6093dad43ed6b82abecf9a71-zillow_web_inf_14.jpg,MLS ID #985682,StorckNest Properties,True,False,False,,427399504,39.939888,-105.15891,OPEN_HOUSE,Open: Sun. 1-3:30pm,,13244528,80027,Superior,CO,39.939888,-105.15891,1625000.0,,6.0,5.0,5114.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,,True,,False,False,FOR_SALE,1625000.0,,True,False,False,USD,USA,946400.0,0.27,acres,True,,Sun. 1-3:30pm,"[{'open_house_start': 1682280000000, 'open_house_end': 1682289000000}]",,,,,,,,,,,,,,,8.0,Boulder Valley Re 2 School District,,1996.0,1999.0,5114.0,5114.0,11078.0,19300.0,46475.0,Boulder County,"1,364",Finished,Finished,4,,Forced Air,13,Very Good,,Frame,Good,Frame Wood,Metal,Metal,Single Family,ROCK CREEK RANCH FLG 1B,"5,114","2,112","5,928",,2 Plus,LOT 5 BLK 4 ROCK CREEK RANCH FLG 1B,Attached Garage,814,Attached,1,"11,078",5,4,SUPERIOR,0.2543,1 FAMILY RESID,2022,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
17,98361356,"$1,250,000",$1.25M,4.0,4.0,3262.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/f407f6a216bf2de644f49a892da6c98a-p_e.jpg,True,False,,False,/homedetails/2409-Hecla-Dr-Louisville-CO-80027/98361356_zpid/,ForSale,For Sale (Broker),False,False,False,2409 Hecla Dr Louisville CO 80027,https://photos.zillowstatic.com/fp/9c99c1ca6093dad43ed6b82abecf9a71-zillow_web_inf_14.jpg,MLS ID #985669,"RE/MAX of Boulder, Inc",True,False,False,,436022489,39.993774,-105.12416,OPEN_HOUSE,Open: Sun. 1-3pm,,98361356,80027,Louisville,CO,39.993774,-105.12416,1250000.0,,4.0,4.0,3262.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,1250011.0,3280.0,True,,False,False,FOR_SALE,1250000.0,,True,False,False,USD,USA,853200.0,4791.6,sqft,True,,Sun. 1-3pm,"[{'open_house_start': 1682280000000, 'open_house_end': 1682287200000}]",,,,,,,,,,,,,,,7.7,Boulder Valley Re 2 School District,,2010.0,2010.0,2958.0,2958.0,4739.0,19064.0,40234.0,Boulder County,"1,102",Finished,Unfinished,2,1,Forced Air,9,Good,,Frame,Good,,Asphalt,Asphalt,Single Family,NORTH END,"2,958","1,117","3,869",,2 Plus,LOT 3 BLK 1 NORTH END LOUISVILLE,Attached Garage,498,Attached,1,"4,739",3,1,LOUISVILLE,0.1088,1 FAMILY RESID,2022,RE2-LSVL-UDFC-LOFD,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
18,239898693,"$675,000",$675K,2.0,2.0,2261.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/44b447a875e5b34057effcc76363eea7-p_e.jpg,True,False,,False,/homedetails/10767-Bear-Cub-Dr-Broomfield-CO-80021/239898693_zpid/,ForSale,For Sale (Broker),False,False,False,10767 Bear Cub Dr Broomfield CO 80021,https://photos.zillowstatic.com/fp/8dd1dd7033ea7ca8cc1a403da3dafc72-zillow_web_inf_14.jpg,MLS ID #7551738,Keller Williams Realty Downtown LLC,True,False,False,,455469649,39.893486,-105.14628,,,,239898693,80021,Broomfield,CO,39.893486,-105.14628,675000.0,,2.0,2.0,2261.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,2679.0,True,,False,False,FOR_SALE,675000.0,,True,False,False,USD,USA,19320.0,3486.0,sqft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,50945687,"$1,550,000",$1.55M,6.0,6.0,6383.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/d4d0eb5725037f2611b13d3c0bc1d5a5-p_e.jpg,True,False,,False,/homedetails/341-Amethyst-Way-Superior-CO-80027/50945687_zpid/,ForSale,For Sale (Broker),False,False,False,341 Amethyst Way Superior CO 80027,https://photos.zillowstatic.com/fp/9c99c1ca6093dad43ed6b82abecf9a71-zillow_web_inf_14.jpg,MLS ID #985622,"RE/MAX of Boulder, Inc",True,False,False,,467336962,39.92059,-105.1635,OPEN_HOUSE,Open: Sun. 12:30-3:30pm,,50945687,80027,Superior,CO,39.92059,-105.1635,1550000.0,,6.0,6.0,6383.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,,True,,False,False,FOR_SALE,1550000.0,,True,False,False,USD,USA,1034200.0,10454.4,sqft,True,,Sun. 12:30-3:30pm,"[{'open_house_start': 1682278200000, 'open_house_end': 1682289000000}]",,,,,,,,,,,,,,,8.4,Boulder Valley Re 2 School District,,2000.0,2000.0,4264.0,4264.0,10576.0,19898.0,51979.0,Boulder County,"2,134",,Walk Out,4,1,Forced Air,10,Very Good,,Frame,Good,Frame Wood,Concrete Tile,Concrete Tile,Single Family,ROCK CREEK RANCH FLG 23A,"4,264","2,181","7,175",,2 Plus,LOT 5 BLK 4 ROCK CREEK RANCH FLG 23A,Attached Garage,777,Attached,1,"10,576",5,4,SUPERIOR,0.2428,1 FAMILY RESID,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,13188795,"$905,000",$905K,5.0,2.0,1900.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/fb73a47652e87759a16015e204026b55-p_e.jpg,True,False,,False,/homedetails/105-Mohawk-Dr-Boulder-CO-80303/13188795_zpid/,ForSale,For Sale (Broker),False,False,False,105 Mohawk Dr Boulder CO 80303,https://photos.zillowstatic.com/fp/9c99c1ca6093dad43ed6b82abecf9a71-zillow_web_inf_14.jpg,MLS ID #985617,Live West Realty,True,False,False,,517161272,39.99018,-105.23986,OPEN_HOUSE,Open: Sun. 1-3pm,,13188795,80303,Boulder,CO,39.99018,-105.23986,905000.0,,2.0,5.0,1900.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,,True,,False,False,FOR_SALE,905000.0,,True,False,False,USD,USA,670600.0,10454.4,sqft,True,,Sun. 1-3pm,"[{'open_house_start': 1682280000000, 'open_house_end': 1682287200000}]",,,,,,,,,,,,,,,7.4,Boulder Valley Re 2 School District,1.0,1963.0,1995.0,1900.0,1900.0,10269.0,34785.0,11822.0,Boulder County,"1,080",Finished,Finished,1,,Forced Air,10,Average,Ranch,Masonry,Average,Brick Veneer,Asphalt,Asphalt,Single Family,KEEWAYDIN,"1,900","1,080","2,640",1,1,LOT 4 BLK 1 KEEWAYDIN,Attached Garage,480,Attached,1,"10,269",4,1,BOULDER,0.2357,1 FAMILY RESID,2022,RE2-BLDR-NCWD-UDFC,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
21,13189514,"$1,000,000",$1.00M,3.0,3.0,1873.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/80cfa7ea3a77492ebf11d6a0802333d5-p_e.jpg,True,False,,False,/homedetails/572-Black-Hawk-Rd-Boulder-CO-80303/13189514_zpid/,ForSale,For Sale (Broker),False,False,False,572 Black Hawk Rd Boulder CO 80303,https://photos.zillowstatic.com/fp/9c99c1ca6093dad43ed6b82abecf9a71-zillow_web_inf_14.jpg,MLS ID #985584,"RE/MAX of Boulder, Inc",True,False,False,,631470319,39.998215,-105.22678,,,,13189514,80303,Boulder,CO,39.998215,-105.22678,1000000.0,,3.0,3.0,1873.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,,True,,False,False,FOR_SALE,1000000.0,,True,False,False,USD,USA,692100.0,7405.2,sqft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,13253284,"$11,900,000",$11.9M,7.0,13.0,16612.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/715284ab3a5652823c7ddaad9ca31c73-p_e.jpg,True,False,,False,/homedetails/2300-75th-St-Boulder-CO-80301/13253284_zpid/,ForSale,For Sale (Broker),False,False,False,2300 75th St Boulder CO 80301,https://photos.zillowstatic.com/fp/9c99c1ca6093dad43ed6b82abecf9a71-zillow_web_inf_14.jpg,MLS ID #985575,Keller Williams NOCO-Old Town,True,False,False,,660388043,40.020393,-105.17139,,,,13253284,80301,Boulder,CO,40.020393,-105.17139,11900000.0,,13.0,7.0,16612.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,,True,,False,False,FOR_SALE,11900000.0,,True,False,False,USD,USA,5543200.0,39.58,acres,,,,,,,,,,,,,,,,,,,7.0,Boulder Valley Re 2 School District,1.0,,,,19725.0,1724081.0,11378.0,382257.0,Boulder County,"4,490",,Walk Out,6,2,,18,Excellent,,,,,,,,SOUTH CENTRAL,,,"19,725",1,1,NE 1/4 SE 1/4 LESS SW TRI &amp; PT NW 1/4 SE 1/4 25-1N-70 PER DEED 1562668 11/95 BCR 38.80 ACS SPLIT FROM ID 36195/DEED 11/95 CONSERVATION EASEMENT #1654509,,,,3,"1,724,081",,,BOULDER,39.5795,1 FAMILY RESID,2022,,,,,,RR,,2,,,,,,,,,,,,,,,,,,,,,
23,13187155,"$918,000",$918K,5.0,2.0,1882.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/bdf7dabb3c026635372d9ce418d8abc0-p_e.jpg,True,False,,False,/homedetails/720-Mohawk-Dr-Boulder-CO-80303/13187155_zpid/,ForSale,For Sale (Broker),False,False,False,720 Mohawk Dr Boulder CO 80303,https://photos.zillowstatic.com/fp/9c99c1ca6093dad43ed6b82abecf9a71-zillow_web_inf_14.jpg,MLS ID #985563,Compass - Boulder,True,False,False,,690954038,40.002186,-105.23627,,,,13187155,80303,Boulder,CO,40.002186,-105.23627,918000.0,,2.0,5.0,1882.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,925879.0,3499.0,True,,False,False,FOR_SALE,918000.0,,True,False,False,USD,USA,670300.0,7405.2,sqft,,,,,,,,,,,,,,,,,,,8.4,Boulder Valley Re 2 School District,,1967.0,1975.0,1841.0,1841.0,7344.0,27362.0,19224.0,Boulder County,851,Finished,Finished,1,,Forced Air,10,Average,Split Level,Frame,Average,Brick Veneer,,,Single Family,PARK EAST 1,"1,841","1,150","2,254",,,LOT 11 BLK 3 PARK EAST 1,Attached Garage,253,Attached,1,"7,344",11,3,BOULDER,0.1686,1 FAMILY RESID,2022,RE2-BLDR-NCWD-UDFC,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
24,13184552,"$739,000",$739K,3.0,2.0,1000.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/94a39657854f486581d0bd1b9c19f8aa-p_e.jpg,True,False,,False,/homedetails/850-34th-St-Boulder-CO-80303/13184552_zpid/,ForSale,For Sale (Broker),False,False,False,850 34th St Boulder CO 80303,https://photos.zillowstatic.com/fp/9c99c1ca6093dad43ed6b82abecf9a71-zillow_web_inf_14.jpg,MLS ID #985035,LIV Sotheby's Intl Realty,True,False,False,,709141579,40.002968,-105.249115,,,,13184552,80303,Boulder,CO,40.002968,-105.249115,739000.0,,2.0,3.0,1000.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,,True,,False,False,FOR_SALE,739000.0,,True,False,False,USD,USA,577300.0,7405.2,sqft,,,,,,,,,,,,,,,,,,,8.4,Boulder Valley Re 2 School District,1.0,1961.0,1961.0,1000.0,1000.0,7484.0,26605.0,13518.0,Boulder County,,,,1,1,Forced Air,6,Average,Ranch,Masonry,Average,Brick Veneer,Asphalt,Asphalt,Single Family,BASELINE 1,"1,000","1,000","1,000",1,1,LOT 4 BLK 3 BASELINE 1,Carport,275,Carport,1,"7,484",4,3,BOULDER,0.1718,1 FAMILY RESID,2022,RE2-BLDR-NCWD-UDFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,13227330,"$2,185,500",$2.19M,7.0,4.0,5363.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/9c7351dac2444a9c8729afa64f2c68c4-p_e.jpg,True,False,,False,/homedetails/6111-Reserve-Dr-Boulder-CO-80303/13227330_zpid/,ForSale,For Sale (Broker),False,False,False,6111 Reserve Dr Boulder CO 80303,https://photos.zillowstatic.com/fp/9c99c1ca6093dad43ed6b82abecf9a71-zillow_web_inf_14.jpg,MLS ID #985521,Coldwell Banker Realty-Boulder,True,False,False,,712342467,40.009922,-105.21115,PRICE_REDUCTION,"$164,500 (Apr 14)",,13227330,80303,Boulder,CO,40.009922,-105.21115,2185500.0,1681455600000.0,4.0,7.0,5363.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,2185506.0,8010.0,True,"$164,500 (Apr 14)",False,False,FOR_SALE,2185500.0,-164500.0,True,False,False,USD,USA,1361600.0,0.38,acres,,,,,,,,,,,,,,,,,,,7.4,Boulder Valley Re 2 School District,,1986.0,1998.0,5363.0,5363.0,16713.0,23310.0,71321.0,Boulder County,"1,969",Finished,Finished,2,,Forced Air,12,Very Good,,Masonry,Good,Frame Wood,Asphalt,Asphalt,Single Family,SOMBRERO RANCH,"5,363","2,281","6,263",,2 Plus,LOT 50 SOMBRERO RANCH,Attached Garage,900,Attached,1,"16,713",50,,BOULDER,0.3837,1 FAMILY RESID,2022,,,,,,RR,,2,,,,,,,,,,,,,,,,,,,,,
